38.65	1601
38.67	1486
38.69	1248
38.71	1107
38.73	956
38.75	885
38.77	730
38.79	641
38.81	581
38.83	564
38.85	550
38.87	502
38.89	464
38.91	425
38.93	398
38.95	339
38.97	311
38.99	328
39.01	266
39.03	268
39.05	238
39.07	253
39.09	229
39.11	250
39.13	213
39.15	204
39.17	211
39.19	195
39.21	171
39.23	178
39.25	161
39.27	146
39.29	167
39.31	142
39.33	138
39.35	138
39.37	133
39.39	143
39.41	136
39.43	122
39.45	130
39.47	112
39.49	124
39.51	131
39.53	133
39.55	101
39.57	138
39.59	109
39.61	100
39.63	114
39.65	82
39.67	107
39.69	83
39.71	105
39.73	89
39.75	93
39.77	84
39.79	88
39.81	79
39.83	73
39.85	78
39.87	83
39.89	89
39.91	81
39.93	84
39.95	120
39.97	93
39.99	75
40.01	88
40.03	83
40.05	90
40.07	78
40.09	72
40.11	76
40.13	85
40.15	78
40.17	69
40.19	84
40.21	58
40.23	76
40.25	78
40.27	83
40.29	86
40.31	75
40.33	78
40.35	71
40.37	67
40.39	65
40.41	87
40.43	67
40.45	61
40.47	66
40.49	49
40.51	76
40.53	63
40.55	73
40.57	54
40.59	63
40.61	68
40.63	66
40.65	59
40.67	76
40.69	80
40.71	62
40.73	60
40.75	62
40.77	64
40.79	65
40.81	59
40.83	58
40.85	49
40.87	65
40.89	70
40.91	59
40.93	57
40.95	51
40.97	53
40.99	52
41.01	57
41.03	55
41.05	57
41.07	70
41.09	61
41.11	56
41.13	53
41.15	63
41.17	55
41.19	53
41.21	56
41.23	57
41.25	66
41.27	69
41.29	65
41.31	60
41.33	55
41.35	66
41.37	65
41.39	64
41.41	64
41.43	63
41.45	68
41.47	64
41.49	58
41.51	61
41.53	61
41.55	56
41.57	59
41.59	44
41.61	71
41.63	47
41.65	54
41.67	48
41.69	63
41.71	56
41.73	68
41.75	60
41.77	62
41.79	51
41.81	51
41.83	50
41.85	70
41.87	55
41.89	62
41.91	62
41.93	48
41.95	37
41.97	61
41.99	65
42.01	56
42.03	66
42.05	54
42.07	66
42.09	67
42.11	47
42.13	65
42.15	59
42.17	62
42.19	46
42.21	49
42.23	75
42.25	60
42.27	74
42.29	56
42.31	65
42.33	50
42.35	56
42.37	58
42.39	58
42.41	65
42.43	53
42.45	60
42.47	47
42.49	70
42.51	58
42.53	69
42.55	63
42.57	64
42.59	56
42.61	62
42.63	61
42.65	72
42.67	58
42.69	50
42.71	59
42.73	63
42.75	68
42.77	67
42.79	70
42.81	67
42.83	61
42.85	67
42.87	56
42.89	71
42.91	59
42.93	66
42.95	71
42.97	56
42.99	68
43.01	58
43.03	84
43.05	75
43.07	57
43.09	104
43.11	66
43.13	67
43.15	72
43.17	77
43.19	80
43.21	85
43.23	67
43.25	93
43.27	82
43.29	94
43.31	87
43.33	93
43.35	100
43.37	82
43.39	94
43.41	97
43.43	107
43.45	102
43.47	91
43.49	98
43.51	113
43.53	101
43.55	103
43.57	98
43.59	106
43.61	105
43.63	94
43.65	119
43.67	122
43.69	125
43.71	131
43.73	161
43.75	128
43.77	133
43.79	141
43.81	139
43.83	156
43.85	139
43.87	142
43.89	157
43.91	184
43.93	181
43.95	173
43.97	175
43.99	196
44.01	210
44.03	216
44.05	263
44.07	276
44.09	281
44.11	287
44.13	313
44.15	315
44.17	348
44.19	394
44.21	423
44.23	434
44.25	510
44.27	544
44.29	606
44.31	628
44.33	686
44.35	723
44.37	811
44.39	877
44.41	943
44.43	979
44.45	1043
44.47	1107
44.49	1138
44.51	1167
44.53	1230
44.55	1251
44.57	1340
44.59	1272
44.61	1328
44.63	1300
44.65	1228
44.67	1279
44.69	1241
44.71	1141
44.73	1192
44.75	1100
44.77	1057
44.79	979
44.81	932
44.83	830
44.85	730
44.87	703
44.89	618
44.91	596
44.93	584
44.95	546
44.97	507
44.99	431
45.01	417
45.03	352
45.05	329
45.07	326
45.09	267
45.11	254
45.13	242
45.15	224
45.17	202
45.19	190
45.21	189
45.23	156
45.25	180
45.27	175
45.29	150
45.31	148
45.33	156
45.35	138
45.37	122
45.39	119
45.41	109
45.43	121
45.45	107
45.47	97
45.49	98
45.51	67
45.53	111
45.55	94
45.57	89
45.59	95
45.61	93
45.63	79
45.65	78
45.67	53
45.69	71
45.71	68
45.73	80
45.75	71
45.77	64
45.79	82
45.81	74
45.83	69
45.85	71
45.87	66
45.89	63
45.91	72
45.93	61
45.95	66
45.97	52
45.99	51
46.01	62
46.03	52
46.05	55
46.07	62
46.09	46
46.11	62
46.13	45
46.15	60
46.17	57
46.19	49
46.21	47
46.23	54
46.25	48
46.27	52
46.29	47
46.31	47
46.33	42
46.35	51
46.37	41
46.39	33
46.41	46
46.43	49
46.45	47
46.47	36
46.49	41
46.51	46
46.53	37
46.55	40
46.57	37
46.59	54
46.61	43
46.63	39
46.65	45
46.67	56
46.69	39
46.71	61
46.73	32
46.75	43
46.77	31
46.79	39
46.81	45
46.83	32
46.85	46
46.87	33
46.89	37
46.91	43
46.93	33
46.95	48
46.97	44
46.99	35
47.01	51
47.03	40
47.05	31
47.07	42
47.09	42
47.11	39
47.13	41
47.15	46
47.17	36
47.19	42
47.21	41
47.23	28
47.25	37
47.27	50
47.29	34
47.31	32
47.33	31
47.35	51
47.37	34
47.39	29
47.41	41
47.43	32
47.45	38
47.47	36
47.49	33
47.51	31
47.53	32
47.55	48
47.57	42
47.59	35
47.61	31
47.63	32
47.65	34
47.67	22
47.69	46
47.71	38
47.73	42
47.75	38
47.77	41
47.79	40
47.81	32
47.83	51
47.85	31
47.87	31
47.89	38
47.91	31
47.93	39
47.95	29
47.97	28
47.99	31
48.01	35
48.03	39
48.05	37
48.07	27
48.09	36
48.11	30
48.13	35
48.15	39
48.17	30
48.19	27
48.21	31
48.23	39
48.25	36
48.27	28
48.29	35
48.31	31
48.33	35
48.35	28
48.37	37
48.39	38
48.41	28
48.43	32
48.45	26
48.47	29
48.49	31
48.51	35
48.53	27
48.55	31
48.57	39
48.59	26
48.61	28
48.63	22
48.65	26
48.67	22
48.69	32
48.71	31
48.73	23
48.75	28
48.77	29
48.79	38
48.81	46
48.83	24
48.85	31
48.87	32
48.89	33
48.91	45
48.93	34
48.95	31
48.97	28
48.99	26
49.01	30
49.03	33
49.05	39
49.07	27
49.09	33
49.11	27
49.13	20
49.15	31
49.17	35
49.19	27
49.21	44
49.23	30
49.25	48
49.27	25
49.29	26
49.31	20
49.33	32
49.35	34
49.37	29
49.39	30
49.41	24
49.43	38
49.45	35
49.47	27
49.49	27
49.51	22
49.53	31
49.55	27
49.57	25
49.59	22
49.61	16
49.63	34
49.65	25
49.67	23
49.69	32
49.71	26
49.73	38
49.75	26
49.77	39
49.79	41
49.81	40
49.83	33
49.85	18
49.87	30
49.89	32
49.91	30
49.93	25
49.95	32
49.97	30
49.99	22
50.01	23
50.03	29
50.05	39
50.07	29
50.09	34
50.11	34
50.13	33
50.15	27
50.17	22
50.19	27
50.21	31
50.23	32
50.25	35
50.27	29
50.29	28
50.31	37
50.33	37
50.35	32
50.37	32
50.39	27
50.41	33
50.43	21
50.45	32
50.47	27
50.49	39
50.51	34
50.53	28
50.55	24
50.57	19
50.59	32
50.61	30
50.63	33
50.65	24
50.67	37
50.69	31
50.71	33
50.73	31
50.75	28
50.77	22
50.79	20
50.81	25
50.83	28
50.85	30
50.87	32
50.89	26
50.91	34
50.93	39
50.95	24
50.97	35
50.99	31
51.01	28
51.03	32
51.05	27
51.07	28
51.09	28
51.11	20
51.13	30
51.15	32
51.17	26
51.19	25
51.21	26
51.23	37
51.25	24
51.27	29
51.29	30
51.31	32
51.33	24
51.35	27
51.37	28
51.39	30
51.41	28
51.43	28
51.45	29
51.47	30
51.49	40
51.51	29
51.53	23
51.55	29
51.57	27
51.59	31
51.61	29
51.63	28
51.65	21
51.67	28
51.69	29
51.71	21
51.73	38
51.75	25
51.77	39
51.79	30
51.81	38
51.83	32
51.85	26
51.87	28
51.89	35
51.91	30
51.93	25
51.95	30
51.97	22
51.99	21
52.01	28
52.03	27
52.05	23
52.07	25
52.09	35
52.11	18
52.13	31
52.15	30
52.17	25
52.19	30
52.21	20
52.23	28
52.25	24
52.27	27
52.29	21
52.31	28
52.33	25
52.35	30
52.37	23
52.39	24
52.41	42
52.43	25
52.45	22
52.47	31
52.49	30
52.51	25
52.53	30
52.55	28
52.57	36
52.59	35
52.61	28
52.63	23
52.65	25
52.67	39
52.69	26
52.71	31
52.73	28
52.75	27
52.77	29
52.79	31
52.81	30
52.83	29
52.85	18
52.87	26
52.89	20
52.91	25
52.93	29
52.95	30
52.97	34
52.99	26
53.01	35
53.03	33
53.05	25
53.07	34
53.09	27
53.11	35
53.13	34
53.15	35
53.17	31
53.19	22
53.21	20
53.23	30
53.25	21
53.27	35
53.29	16
53.31	25
53.33	27
53.35	26
53.37	29
53.39	24
53.41	22
53.43	34
53.45	22
53.47	37
53.49	32
53.51	29
53.53	30
53.55	26
53.57	32
53.59	25
53.61	25
53.63	36
53.65	30
53.67	22
53.69	32
53.71	30
53.73	31
53.75	25
53.77	27
53.79	22
53.81	31
53.83	28
53.85	33
53.87	30
53.89	24
53.91	26
53.93	21
53.95	26
53.97	28
53.99	22
54.01	31
54.03	26
54.05	21
54.07	22
54.09	34
54.11	27
54.13	26
54.15	31
54.17	31
54.19	22
54.21	36
54.23	27
54.25	31
54.27	21
54.29	34
54.31	21
54.33	26
54.35	32
54.37	31
54.39	25
54.41	29
54.43	19
54.45	35
54.47	31
54.49	27
54.51	28
54.53	20
54.55	27
54.57	28
54.59	28
54.61	35
54.63	20
54.65	30
54.67	22
54.69	31
54.71	28
54.73	14
54.75	26
54.77	34
54.79	17
54.81	29
54.83	33
54.85	21
54.87	21
54.89	20
54.91	31
54.93	26
54.95	26
54.97	19
54.99	28
55.01	30
55.03	36
55.05	25
55.07	29
55.09	17
55.11	14
55.13	27
55.15	31
55.17	32
55.19	29
55.21	33
55.23	24
55.25	25
55.27	26
55.29	24
55.31	21
55.33	31
55.35	27
55.37	27
55.39	30
55.41	25
55.43	26
55.45	31
55.47	20
55.49	25
55.51	21
55.53	34
55.55	27
55.57	31
55.59	26
55.61	26
55.63	29
55.65	25
55.67	30
55.69	37
55.71	33
55.73	26
55.75	28
55.77	28
55.79	17
55.81	28
55.83	21
55.85	37
55.87	19
55.89	33
55.91	21
55.93	32
55.95	32
55.97	32
55.99	26
56.01	26
56.03	21
56.05	20
56.07	20
56.09	34
56.11	28
56.13	39
56.15	39
56.17	30
56.19	33
56.21	30
56.23	28
56.25	31
56.27	27
56.29	32
56.31	19
56.33	31
56.35	22
56.37	22
56.39	23
56.41	35
56.43	20
56.45	29
56.47	27
56.49	29
56.51	28
56.53	28
56.55	30
56.57	29
56.59	28
56.61	27
56.63	36
56.65	34
56.67	21
56.69	34
56.71	19
56.73	31
56.75	32
56.77	24
56.79	28
56.81	33
56.83	24
56.85	30
56.87	28
56.89	23
56.91	26
56.93	38
56.95	22
56.97	21
56.99	42
57.01	30
57.03	33
57.05	26
57.07	29
57.09	19
57.11	24
57.13	37
57.15	32
57.17	32
57.19	34
57.21	20
57.23	30
57.25	30
57.27	20
57.29	27
57.31	35
57.33	30
57.35	38
57.37	35
57.39	21
57.41	19
57.43	25
57.45	28
57.47	18
57.49	36
57.51	21
57.53	30
57.55	26
57.57	28
57.59	30
57.61	26
57.63	30
57.65	25
57.67	21
57.69	28
57.71	34
57.73	23
57.75	27
57.77	23
57.79	28
57.81	26
57.83	28
57.85	27
57.87	24
57.89	27
57.91	35
57.93	28
57.95	28
57.97	32
57.99	25
58.01	31
58.03	33
58.05	28
58.07	30
58.09	21
58.11	40
58.13	23
58.15	28
58.17	28
58.19	31
58.21	30
58.23	36
58.25	29
58.27	25
58.29	36
58.31	26
58.33	31
58.35	28
58.37	31
58.39	34
58.41	33
58.43	26
58.45	38
58.47	25
58.49	21
58.51	19
58.53	24
58.55	32
58.57	29
58.59	26
58.61	34
58.63	32
58.65	29
58.67	34
58.69	29
58.71	31
58.73	30
58.75	27
58.77	26
58.79	25
58.81	31
58.83	31
58.85	29
58.87	26
58.89	38
58.91	43
58.93	25
58.95	29
58.97	23
58.99	36
59.01	35
59.03	34
59.05	33
59.07	28
59.09	27
59.11	23
59.13	33
59.15	38
59.17	31
59.19	19
59.21	20
59.23	27
59.25	26
59.27	21
59.29	26
59.31	32
59.33	24
59.35	26
59.37	22
59.39	41
59.41	27
59.43	38
59.45	31
59.47	35
59.49	28
59.51	23
59.53	27
59.55	25
59.57	30
59.59	34
59.61	27
59.63	25
59.65	24
59.67	37
59.69	23
59.71	26
59.73	22
59.75	21
59.77	33
59.79	28
59.81	28
59.83	25
59.85	32
59.87	25
59.89	42
59.91	34
59.93	32
59.95	30
59.97	27
59.99	23
60.01	32
60.03	27
60.05	41
60.07	25
60.09	35
60.11	19
60.13	30
60.15	36
60.17	28
60.19	27
60.21	29
60.23	33
60.25	28
60.27	32
60.29	29
60.31	36
60.33	31
60.35	32
60.37	36
60.39	29
60.41	29
60.43	37
60.45	32
60.47	32
60.49	25
60.51	34
60.53	31
60.55	33
60.57	33
60.59	34
60.61	20
60.63	42
60.65	30
60.67	35
60.69	38
60.71	27
60.73	28
60.75	31
60.77	36
60.79	38
60.81	22
60.83	26
60.85	23
60.87	33
60.89	35
60.91	37
60.93	35
60.95	35
60.97	23
60.99	34
61.01	28
61.03	36
61.05	42
61.07	29
61.09	35
61.11	31
61.13	24
61.15	32
61.17	38
61.19	33
61.21	27
61.23	36
61.25	27
61.27	37
61.29	37
61.31	36
61.33	35
61.35	28
61.37	17
61.39	40
61.41	29
61.43	30
61.45	36
61.47	35
61.49	44
61.51	33
61.53	28
61.55	31
61.57	30
61.59	35
61.61	36
61.63	31
61.65	32
61.67	40
61.69	42
61.71	32
61.73	42
61.75	36
61.77	42
61.79	45
61.81	40
61.83	32
61.85	34
61.87	44
61.89	31
61.91	40
61.93	52
61.95	49
61.97	32
61.99	35
62.01	32
62.03	39
62.05	30
62.07	31
62.09	30
62.11	44
62.13	38
62.15	41
62.17	38
62.19	28
62.21	40
62.23	39
62.25	48
62.27	34
62.29	41
62.31	29
62.33	37
62.35	40
62.37	33
62.39	31
62.41	51
62.43	35
62.45	40
62.47	35
62.49	37
62.51	39
62.53	33
62.55	50
62.57	43
62.59	46
62.61	35
62.63	41
62.65	41
62.67	26
62.69	36
62.71	42
62.73	25
62.75	30
62.77	43
62.79	44
62.81	47
62.83	48
62.85	42
62.87	44
62.89	47
62.91	47
62.93	43
62.95	42
62.97	49
62.99	42
63.01	38
63.03	46
63.05	50
63.07	36
63.09	43
63.11	41
63.13	40
63.15	43
63.17	57
63.19	65
63.21	50
63.23	57
63.25	58
63.27	44
63.29	41
63.31	51
63.33	53
63.35	52
63.37	50
63.39	69
63.41	45
63.43	43
63.45	50
63.47	58
63.49	61
63.51	49
63.53	57
63.55	65
63.57	52
63.59	63
63.61	59
63.63	54
63.65	59
63.67	48
63.69	59
63.71	62
63.73	75
63.75	68
63.77	54
63.79	86
63.81	82
63.83	93
63.85	82
63.87	83
63.89	68
63.91	99
63.93	89
63.95	93
63.97	90
63.99	83
64.01	86
64.03	104
64.05	88
64.07	111
64.09	129
64.11	120
64.13	132
64.15	128
64.17	123
64.19	141
64.21	144
64.23	155
64.25	179
64.27	181
64.29	187
64.31	184
64.33	204
64.35	247
64.37	286
64.39	266
64.41	296
64.43	335
64.45	388
64.47	386
64.49	421
64.51	477
64.53	542
64.55	532
64.57	632
64.59	670
64.61	758
64.63	760
64.65	862
64.67	859
64.69	968
64.71	1001
64.73	1018
64.75	1010
64.77	1078
64.79	1089
64.81	1037
64.83	1072
64.85	996
64.87	1000
64.89	1071
64.91	987
64.93	970
64.95	899
64.97	882
64.99	848
65.01	723
65.03	725
65.05	675
65.07	575
65.09	550
65.11	509
65.13	476
65.15	430
65.17	362
65.19	365
65.21	344
65.23	300
65.25	294
65.27	269
65.29	259
65.31	211
65.33	195
65.35	194
65.37	177
65.39	150
65.41	157
65.43	153
65.45	136
65.47	137
65.49	124
65.51	139
65.53	122
65.55	126
65.57	108
65.59	103
65.61	106
65.63	101
65.65	82
65.67	86
65.69	87
65.71	90
65.73	71
65.75	97
65.77	82
65.79	71
65.81	89
65.83	68
65.85	59
65.87	78
65.89	62
65.91	77
65.93	50
65.95	70
65.97	71
65.99	60
66.01	66
66.03	58
66.05	63
66.07	54
66.09	59
66.11	59
66.13	66
66.15	60
66.17	49
66.19	51
66.21	55
66.23	39
66.25	45
66.27	51
66.29	55
66.31	38
66.33	53
66.35	41
66.37	59
66.39	48
66.41	53
66.43	41
66.45	64
66.47	50
66.49	48
66.51	35
66.53	29
66.55	39
66.57	39
66.59	54
66.61	34
66.63	57
66.65	47
66.67	38
66.69	48
66.71	46
66.73	52
66.75	34
66.77	48
66.79	46
66.81	34
66.83	41
66.85	38
66.87	36
66.89	53
66.91	37
66.93	36
66.95	53
66.97	37
66.99	43
67.01	35
67.03	36
67.05	34
67.07	41
67.09	36
67.11	21
67.13	39
67.15	31
67.17	41
67.19	34
67.21	40
67.23	43
67.25	42
67.27	38
67.29	39
67.31	35
67.33	46
67.35	45
67.37	40
67.39	36
67.41	43
67.43	37
67.45	37
67.47	34
67.49	26
67.51	35
67.53	27
67.55	50
67.57	38
67.59	28
67.61	31
67.63	23
67.65	28
67.67	42
67.69	42
67.71	37
67.73	37
67.75	31
67.77	30
67.79	42
67.81	33
67.83	43
67.85	33
67.87	38
67.89	33
67.91	37
67.93	27
67.95	37
67.97	24
67.99	38
68.01	43
68.03	32
68.05	36
68.07	21
68.09	32
68.11	42
68.13	29
68.15	45
68.17	24
68.19	33
68.21	38
68.23	25
68.25	16
68.27	37
68.29	24
68.31	27
68.33	31
68.35	28
68.37	42
68.39	39
68.41	31
68.43	34
68.45	26
68.47	31
68.49	37
68.51	35
68.53	35
68.55	37
68.57	23
68.59	33
68.61	20
68.63	38
68.65	31
68.67	29
68.69	33
68.71	39
68.73	24
68.75	39
68.77	36
68.79	23
68.81	18
68.83	26
68.85	33
68.87	28
68.89	28
68.91	31
68.93	24
68.95	34
68.97	36
68.99	32
69.01	38
69.03	27
69.05	26
69.07	35
69.09	30
69.11	20
69.13	28
69.15	24
69.17	29
69.19	39
69.21	28
69.23	29
69.25	31
69.27	32
69.29	34
69.31	38
69.33	37
69.35	33
69.37	23
69.39	30
69.41	14
69.43	38
69.45	37
69.47	30
69.49	30
69.51	37
69.53	31
69.55	35
69.57	31
69.59	30
69.61	35
69.63	26
69.65	23
69.67	31
69.69	32
69.71	32
69.73	31
69.75	37
69.77	25
69.79	32
69.81	23
69.83	27
69.85	32
69.87	32
69.89	35
69.91	31
69.93	44
69.95	32
69.97	32
69.99	20
70.01	36
70.03	30
70.05	30
70.07	38
70.09	29
70.11	33
70.13	27
70.15	32
70.17	25
70.19	26
70.21	36
70.23	33
70.25	32
70.27	30
70.29	26
70.31	28
70.33	38
70.35	26
70.37	24
70.39	19
70.41	32
70.43	31
70.45	22
70.47	35
70.49	26
70.51	30
70.53	36
70.55	30
70.57	22
70.59	32
70.61	30
70.63	29
70.65	32
70.67	24
70.69	29
70.71	36
70.73	25
70.75	32
70.77	28
70.79	21
70.81	35
70.83	32
70.85	23
70.87	41
70.89	31
70.91	29
70.93	17
70.95	22
70.97	28
70.99	26
71.01	31
71.03	27
71.05	43
71.07	31
71.09	32
71.11	27
71.13	26
71.15	26
71.17	34
71.19	24
71.21	30
71.23	25
71.25	24
71.27	28
71.29	35
71.31	30
71.33	33
71.35	36
71.37	26
71.39	29
71.41	41
71.43	22
71.45	37
71.47	27
71.49	34
71.51	29
71.53	33
71.55	39
71.57	29
71.59	39
71.61	39
71.63	38
71.65	26
71.67	24
71.69	27
71.71	35
71.73	30
71.75	34
71.77	22
71.79	32
71.81	34
71.83	25
71.85	21
71.87	25
71.89	36
71.91	42
71.93	25
71.95	29
71.97	37
71.99	28
72.01	34
72.03	15
72.05	34
72.07	33
72.09	28
72.11	27
72.13	26
72.15	32
72.17	26
72.19	35
72.21	41
72.23	28
72.25	29
72.27	37
72.29	26
72.31	38
72.33	29
72.35	27
72.37	17
72.39	30
72.41	24
72.43	22
72.45	33
72.47	21
72.49	34
72.51	29
72.53	30
72.55	22
72.57	19
72.59	27
72.61	33
72.63	32
72.65	35
72.67	22
72.69	35
72.71	21
72.73	36
72.75	36
72.77	33
72.79	17
72.81	37
72.83	25
72.85	31
72.87	25
72.89	44
72.91	17
72.93	35
72.95	19
72.97	27
72.99	37
73.01	30
73.03	33
73.05	22
73.07	28
73.09	24
73.11	31
73.13	23
73.15	37
73.17	30
73.19	36
73.21	32
73.23	37
73.25	26
73.27	23
73.29	18
73.31	26
73.33	29
73.35	32
73.37	24
73.39	38
73.41	37
73.43	31
73.45	32
73.47	21
73.49	26
73.51	33
73.53	37
73.55	32
73.57	37
73.59	29
73.61	29
73.63	31
73.65	30
73.67	25
73.69	35
73.71	29
73.73	32
73.75	22
73.77	30
73.79	40
73.81	31
73.83	33
73.85	32
73.87	26
73.89	33
73.91	40
73.93	30
73.95	29
73.97	29
73.99	45
74.01	36
74.03	30
74.05	32
74.07	27
74.09	34
74.11	54
74.13	33
74.15	22
74.17	35
74.19	27
74.21	28
74.23	29
74.25	39
74.27	32
74.29	35
74.31	29
74.33	36
74.35	34
74.37	33
74.39	32
74.41	32
74.43	26
74.45	29
74.47	30
74.49	30
74.51	34
74.53	30
74.55	42
74.57	37
74.59	32
74.61	24
74.63	37
74.65	31
74.67	35
74.69	35
74.71	30
74.73	31
74.75	25
74.77	35
74.79	30
74.81	34
74.83	33
74.85	39
74.87	39
74.89	33
74.91	37
74.93	25
74.95	31
74.97	28
74.99	27
75.01	33
75.03	36
75.05	27
75.07	37
75.09	40
75.11	47
75.13	37
75.15	34
75.17	42
75.19	37
75.21	34
75.23	33
75.25	33
75.27	46
75.29	35
75.31	49
75.33	49
75.35	41
75.37	34
75.39	36
75.41	31
75.43	34
75.45	49
75.47	36
75.49	41
75.51	34
75.53	39
75.55	49
75.57	31
75.59	37
75.61	30
75.63	38
75.65	31
75.67	40
75.69	39
75.71	44
75.73	44
75.75	42
75.77	45
75.79	40
75.81	35
75.83	43
75.85	47
75.87	53
75.89	46
75.91	39
75.93	42
75.95	42
75.97	50
75.99	41
76.01	45
76.03	34
76.05	46
76.07	46
76.09	41
76.11	28
76.13	56
76.15	59
76.17	41
76.19	45
76.21	48
76.23	45
76.25	43
76.27	54
76.29	55
76.31	57
76.33	47
76.35	59
76.37	46
76.39	58
76.41	51
76.43	52
76.45	56
